id,contrato,data_operacao,nascimento,idade,genero,bairro,cidade,estado,cep,telefone,cartao,email,ocupacao,empregador,operacao,valor_principal,parcelas,quantidade_parcelas,parcelas_pagas,quantidade_parcelas_pagas,taxa_contrato,valor_parcela,valor_bruto
6e0269487f77e858c84995cc0641ee31564110d2,6086288396305,2021-11-06,1978-08-28,44,M,Vila Betânia,Silveira,Paraná,XXXXX-397,Null,XXXXXXXXXX99454,XXXXrte@rXXXXXXXXXXXX,Agrimensor,Null,Prod,49676.47,100,100,90,90,2.59988,1398.96,139896.0
a0f469cb2793096007ed756d9f18da6624537ce6,6530701571546,2021-10-07,1994-01-02,29,F,Null,Almeida da Prata,Ceará,XXXXX-079,XXXXXXXXXXXXX0277,XXXXXXXXXX46129,XXXa60@rXXXXXXXXXXXX,Null,8032e14ec79691c862249d17e0050d7da49913b9,Refin,19708.93,40,40,4,4,2.01937,722.92,28916.799
95205044a772606f0855840b519759a192d5399c,5191533973291,2022-06-14,1976-11-23,46,F,Conjunto Taquaril,Null,Tocantins,XXXXX210,XXXXXXXXXXXXX 4311,Null,XXXXXXXros@oXXXXXXXXXXX,Artista plástico,402256a6d3d4a6e413ea7c1980393873cfec6b2c,Prod,17429.66,90,90,18,18,4.53941,806.03,72542.7
bb09a6d54f23702071df80443ecedfb63d68860b,8777262176867,2019-05-20,1976-07-17,46,M,Venda Nova,Nogueira,Pará,Null,XXXXXXXXXXXXX0497,Null,XXXXXXXXXXXena@pXXXXXXXXXXXX,Corretor de seguros,Null,Prod,37958.08,120,120,12,12,2.29334,931.84,111820.805
c734f705f8e39e87afd2944d756959e8ef17c443,4588925258431,2021-07-14,1973-10-29,49,F,Silveira,Null,Mato Grosso,XXXXX183,Null,XXXXXXXXXX91786,"XXXXXXXXXXXira@bXXXXXXXXXX, @yXXXXXXXXXXXX",Imunologista,Null,Refin,12731.64,100,100,20,20,1.83371,278.76,27876.0
300a994acbc26138cd34c4f954db63a501b385f5,1233348585932,2022-03-26,1975-09-04,47,F,Null,Correia do Oeste,Paraná,XXXXX450,Null,XXXXXXXXXX615922,XXXXXoto@sXXXXXXXXXXXX,Null,Null,Prod,37547.95,120,120,66,66,3.71462,1412.51,169501.2
78cc1d568f8661ef8d3e750185348d01e3286237,9466653297272,2022-02-01,1991-02-04,Null,M,Ernesto Nascimento,Ramos,Null,Null,XXXXXXXXXXXXX45 9746,Null,XXXXXXXXXXima@oXXXXXXXXXXX,Null,Null,Refin,19623.23,40,40,4,4,1.77021,688.75,27550.0
e88a0dca66016f4e520280e49b6c58614dbd398a,7640544108393,2019-07-27,1980-06-21,42,M,Coração Eucarístico,Araújo Alegre,Paraíba,XXXXX118,XXXXXXXXXXXXX6 3774,XXXXXXXXXX7093,Null,Cientista social,b496f5dadcce2b7534a05b04d1bb6f940cc055a9,Refin,11089.62,40,40,4,4,1.49222,370.17,14806.801
3d80f52e4465f37f623f8daeef525a7c2cf842fd,8519096944195,2019-10-17,1989-01-03,34,F,Senhor Dos Passos,Gonçalves,Null,Null,XXXXXXXXXXXXX9 5736,XXXXXXXXXX18423,Null,Ortoptista,d0edfb6e8c55c8742a83f0f192886e0e15fa0347,Prod,12889.44,40,40,6,6,1.40253,423.23,16929.201
17fdbf15b69f432b250802a95637551ae8f5a043,4047730367016,2022-12-04,1986-07-23,36,F,Mariano De Abreu,Souza de Minas,Mato Grosso do Sul,XXXXX-061,Null,XXXXXXXXXX06065,XXXXXXXXXXXXXXXXiro@sXXXXXXXXXXXX,Acupunturista,bfaa8e41cdc214da9e224ccb8025834980174b18,Refin,9329.44,80,80,4,4,3.58451,355.67,28453.602
6b368ef1d25a5d74277e548634fbcd29f8916a1b,6556583809355,2021-10-14,1994-09-29,Null,F,Null,Null,Null,XXXXX398,Null,Null,Null,Null,b7dd576e0e85df64f5c69b9e073863da3ee8fe33,Refin,9862.7,40,40,6,6,1.18455,311.01,12440.4
6a73d45aee5df4facabc94a9f55d0901c16ae33f,9795305372013,2022-09-06,1999-05-31,23,M,Olhos D'água,Azevedo Paulista,Minas Gerais,XXXXX290,XXXXXXXXXXXXX6991,XXXXXXXXXX717550,XXXXXXo81@rXXXXXXXXXXXX,Revendedor,7e881ac8adb254773b5bab2f594de0afb375757a,Prod,27648.15,40,40,10,10,2.94403,1185.33,47413.2
5d9d22cef759c3ac07983166c6ec080a88af0761,2319430996233,2019-01-10,2000-05-15,Null,F,Parque São José,da Costa Grande,Tocantins,XXXXX-329,XXXXXXXXXXXXX 9737,XXXXXXXXXX838617,XXXana@sXXXXXXXXXXXX,Recepcionista,e263b90fdf4b42bcbe1135931e2a5abe7ec91bc7,Prod,28964.89,60,60,9,9,2.48782,934.51,56070.6
5e3eb05e7ea3e9ab27dacbbc276053f4085820ee,6197682425338,2021-03-04,1997-11-12,Null,M,Null,da Paz Alegre,Sergipe,Null,XXXXXXXXXXXXX24 2912,Null,"XXXXXXXXXXXXXura@bXXXXXXXXXX, @yXXXXXXXXXXXX",Null,ee676594b9aebe98b0774fd22ea010d7f4322fcf,Prod,20376.56,40,40,4,4,0.50628,564.02,22560.8
97d3820f0cf124284608df78a7b885e2ff122d40,6040291612418,2019-09-04,1998-10-10,24,F,Vila Cloris,Null,Alagoas,Null,XXXXXXXXXXXXX 1548,Null,Null,Adestrador de animais,001e20a46054d36636785081fbdbbe3075c8bf11,Refin,19675.93,60,60,6,6,1.34061,479.39,28763.4
1bba9e449989e47b158dc9196364a9732b69b82e,0219210752016,2019-03-22,1991-09-14,31,M,Jaraguá,Moraes,Sergipe,XXXXX-987,Null,XXXXXXXXXX782419,Null,Profissional de relações internacionais,3385106af7ddc4db3dd0eb6ce346d6c8a7db0821,Prod,31985.24,80,80,16,16,1.92733,787.45,62996.0
680c299d516eccdb01f7847501f922f475543b31,8489990030761,2019-06-26,1976-09-09,46,M,Marçola,da Mota de Rodrigues,Null,XXXXX-177,Null,XXXXXXXXXX752147,XXXXXXXXnes@gXXXXXXXX,Médico,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Refin,10371.28,80,80,8,8,1.56431,228.14,18251.2
ff03c19d6d31a4efce690ca855353473306000ae,5925579093992,2022-08-20,1971-03-09,Null,F,São Cristóvão,Null,Rio de Janeiro,XXXXX373,XXXXXXXXXXXXX-0468,Null,XXXa74@rXXXXXXXXXXXX,Tecnólogo em silvicultura,55ff21c6638d03f54040ccacdb5bb05ccb834453,Refin,18672.71,40,40,8,8,4.46864,1010.2,40408.0
1332f4b24d2026269121180538084ace49ec7403,5649907265362,2021-07-25,1979-07-20,43,Null,Vila Novo São Lucas,Aragão Alegre,Null,XXXXX-308,XXXXXXXXXXXXX17 1157,Null,XXXXXXXXcha@rXXXXXXXXXXXX,Lapidário,Null,Port + Refin,5044.11,60,60,33,33,1.29325,121.38,7282.8
2e75e4dbdec0d777f6f671fd2bc473ca80c13404,6488013231187,2019-12-02,1974-11-30,48,M,Independência,das Neves,Null,XXXXX494,Null,Null,XXXXXXXXXXXXXXXXXira@rXXXXXXXXXXXX,Ortesista,6dac51864e96a4da4b85f1de71c835ab6fc994ac,Prod,34314.75,100,100,10,10,1.33849,624.54,62453.996
5591ed59e4307a75950c1c5876c47a7f21492e83,2526626832057,2021-07-14,1984-12-11,38,Null,Vila Madre Gertrudes 4ª Seção,Null,Null,XXXXX439,Null,XXXXXXXXXX145900,XXXXXXXXXXXXXXXcao@rXXXXXXXXXXXX,Windsurfer,Null,Refin,8396.37,60,60,6,6,1.02548,188.07,11284.2
41d92ac183c5a39c51f40d0bb2b7c918f18d18cc,9788637331544,2022-11-03,1971-12-27,51,F,Santa Rosa,Null,Paraíba,XXXXX-051,XXXXXXXXXXXXX7 4461,XXXXXXXXXX345449,XXXXXXXXXite@mXXXXXXXXXXXX,Engenheiro de transportes,b7c6b1b3fd5f21a288da7496698cc231c77977cc,Prod,35010.62,120,120,30,30,4.25379,1499.39,179926.8
93e3b19e2f7773e24f01105a24ae08cb80df49e1,4679467305414,2020-01-15,1989-02-13,34,F,Barroca,das Neves,Paraná,Null,XXXXXXXXXXXXX13-9268,Null,XXXXXXXXhia@sXXXXXXXXXXXX,Cobrador de pedágio,8f62f1373abdb467a7276bc73e56338f191f8d65,Port + Refin,29866.89,40,40,2,2,0.98736,907.43,36297.2
8aaa40555b22cae93818a7d7b3f91a2b8d58a3df,4686739953501,2020-12-04,1973-03-09,50,Null,Pousada Santo Antonio,Aragão do Norte,Bahia,Null,XXXXXXXXXXXXX 5605,XXXXXXXXXX325281,XXXXXXira@mXXXXXXXXXXXX,Revendedor,b82f246013330bfeec4c414cd839f8612075b819,Refin,4292.08,60,60,6,6,0.57469,84.78,5086.8
3ff5d660e01037e1414492d1645cd5061b3e24da,0995215847833,2022-05-16,1979-05-22,43,Null,Null,Silva Grande,Maranhão,Null,XXXXXXXXXXXXX2 0143,XXXXXXXXXX650712,XXXXXXXXevi@tXXXXXXXXXXXX,Null,af2b229aab3516dbc6bc0a02efa3c63febf5a19f,Prod,22097.87,120,120,6,6,4.91352,1089.23,130707.59
420832d70f9ddc6be5dd29d2d41fea7618257592,1002518942499,2021-10-14,1993-04-02,29,F,Vila Betânia,Costela das Pedras,Paraíba,Null,XXXXXXXXXXXXX1087,XXXXXXXXXX200005,XXXXXXe94@sXXXXXXXXXXXX,Confeiteiro,fedd5b39374e3739b2af80f996ad44bddfaffe91,Refin,13619.49,80,80,8,8,2.19108,362.41,28992.8
3c96ecaf0cb2d078c1a641bfd8d5bd562c2acaed,9484297984273,2022-03-22,1999-02-15,24,F,Graça,Null,Null,XXXXX-888,XXXXXXXXXXXXX29 0877,Null,XXXXXira@sXXXXXXXXXXXX,Gerente de riscos em seguros,940426b264e80452e0532bf5faf68b4481b51e28,Prod,15469.81,40,40,8,8,2.4414,610.19,24407.6
36ab671b359ebccbb1bd7981a179a5fd1b6bfd15,7386595552951,2019-07-30,1983-08-02,Null,Null,Virgínia,da Costa,Minas Gerais,XXXXX362,XXXXXXXXXXXXX3712,XXXXXXXXXX3913,XXXXXXXXXXXXira@sXXXXXXXXXXXX,Cartunista,Null,Prod,18026.95,120,120,12,12,2.17551,424.24,50908.797
36f810af3d76989e78f706a042a3ef993dc2713d,3038469086546,2021-01-23,1985-09-25,37,F,Vila Havaí,Alves da Praia,Espírito Santo,XXXXX323,Null,XXXXXXXXXX6740,XXXXXXXXXXXeia@tXXXXXXXXXXXX,Auxiliar de serviços gerais,470fb1e824b7235485725b2543f1e590ffee5d88,Refin,9348.7,40,40,4,4,0.38346,252.55,10102.0
d576d9da86466e7b9141565b7b8703a77a847e26,7196912122411,2021-02-02,1982-02-13,41,F,Satelite,Cunha da Mata,São Paulo,XXXXX-818,XXXXXXXXXXXXX63 8479,XXXXXXXXXX46886,XXXXo34@oXXXXXXXXXXX,Coreógrafo,9ee1bb2a945f24912f8c97dc370ab88bc117567f,Prod,26061.17,120,120,84,84,0.73505,327.61,39313.2
b863963086354901023174acba6d47ffda601b11,5271842137802,2022-03-02,1991-07-30,31,F,Alto Dos Pinheiros,Rocha,Rio Grande do Norte,XXXXX-670,XXXXXXXXXXXXX6-1788,Null,XXXXXXXues@aXXXXXXXXXXXX,Assessor de imprensa,Null,Port + Refin,31079.98,80,80,16,16,3.65901,1205.22,96417.59
7432eadfb56014d26ebb1ccbc776719e036f4449,7798048084405,2021-08-25,1974-06-29,48,F,Distrito Industrial Do Jatoba,das Neves,Paraná,Null,Null,XXXXXXXXXX540792,XXXres@mXXXXXXXXXXXX,Mãe social,fb199239fe72547240af1f58b8f9310a53fa1fa4,Prod,43049.3,40,40,10,10,1.73076,1500.35,60014.0
f08672447eeba44d7d68f4ec873ec4f4fd77f23a,0810286228568,2021-11-13,1991-12-29,31,F,Nossa Senhora Da Conceição,da Conceição,Alagoas,XXXXX994,XXXXXXXXXXXXX-6784,XXXXXXXXXX879826,XXXXXXira@gXXXXXXXX,Ginecologista,Null,Prod,45416.27,60,60,6,6,2.17923,1363.84,81830.4
4a88c6cb0a3430a8ac23ed8ee97f1da93130c1c2,0634920849892,2022-03-19,1987-12-24,35,Null,Null,Null,Minas Gerais,XXXXX-127,XXXXXXXXXXXXX9-6657,Null,XXXXXXavi@gXXXXXXXX,Dogueiro,6e6a3d78d5828f20d3554943deddaad1d42d4666,Prod,21880.87,40,40,28,28,2.01398,801.83,32073.201
a6005cf6b0eea0ba7111e6270596e387be899aa7,7637003959122,2020-06-11,1973-12-30,49,Null,Embaúbas,Null,Roraima,XXXXX082,Null,XXXXXXXXXX441075,"XXXXXXXXXXXlly@bXXXXXXXXXX, @yXXXXXXXXXXXX",Odontopediatra,5b8510134dce5b13e28616455d5a819d6e5334e5,Refin,12712.31,90,90,9,9,1.07866,221.44,19929.6
49a8fc379db28df887964a8c7147aaf2390b1b58,7340112238636,2022-10-03,1995-03-27,27,F,São Jorge 2ª Seção,Sales,Espírito Santo,Null,XXXXXXXXXXXXX9-1153,XXXXXXXXXX06927,XXXXs81@gXXXXXXXX,Null,fd2ada17cb5498aac424ed1b2023785e2a263415,Prod,49549.11,90,90,22,22,3.34466,1747.73,157295.7
f242a92f4a2ee10251a5e173194b97345b8b1a4f,2967371699500,2019-06-19,1995-09-30,27,Null,Vila Trinta E Um De Março,Null,Paraíba,Null,Null,Null,XXXXXXXXXXXara@mXXXXXXXXXXXX,Tecnólogo em silvicultura,Null,Prod,12633.61,120,120,24,24,1.9359,271.8,32615.998
546dc57d6cb10eca5566f1b818e65e20d0d8d0eb,2124210583530,2019-12-15,1981-02-02,Null,F,Null,Null,Piauí,Null,Null,XXXXXXXXXX948509251,XXXXXXXXXXXXXXXe03@aXXXXXXXXXXXX,Sociólogo,Null,Prod,16192.75,90,90,81,81,1.84098,369.69,33272.1
3bf2d64e33d77364c19e4b2db6b3ba70ed36f357,3523636527293,2021-12-04,1976-12-27,46,F,Prado,Moraes,Paraíba,XXXXX-356,XXXXXXXXXXXXX2 5641,XXXXXXXXXX94,XXXXXXXXXXXtro@aXXXXXXXXXXXX,Separador,Null,Prod,28390.44,100,100,15,15,2.02249,663.83,66383.0
59bb7790a69907256907a32575dbab62c1e480d7,2262207745339,2019-11-16,1972-10-28,50,F,Coração De Jesus,Melo do Campo,Ceará,XXXXX162,XXXXXXXXXXXXX-0588,Null,XXXXXXXXXira@oXXXXXXXXXXX,Engenheiro petroquímico,b205ea2b923086e5935429d4c951f06ee34ef3fa,Port + Refin,37808.36,40,40,8,8,1.67499,1304.56,52182.402
cf5372c31fc4e5252e961929284c947791b18ef3,4202846722153,2020-11-29,1992-06-30,30,M,Corumbiara,da Rosa de Azevedo,Rio de Janeiro,Null,Null,Null,XXXXXXXXXXXXnzo@rXXXXXXXXXXXX,Tintureiro,Null,Refin,17072.68,40,40,2,2,0.36242,459.27,18370.799
bb48c033e6667221307d62551f0e72c2a52fcedd,2826313754854,2022-05-03,1994-03-19,28,F,Vila Nova Paraíso,Cavalcanti do Galho,Maranhão,XXXXX-963,Null,Null,XXXXXXXa88@tXXXXXXXXXXXX,Estoquista,052d31b7d989be9b4bbbe856916d3813eaa99250,Prod,42859.38,40,40,10,10,4.09055,2194.67,87786.8
a31c307ac2adcec750c1c54449e99e9c36ae3d16,6884074945894,2019-08-01,1998-10-05,24,F,Varzea Da Palma,Monteiro do Campo,São Paulo,XXXXX314,XXXXXXXXXXXXX58 3163,XXXXXXXXXX186166,Null,Escriturário,b0afbbe7212c89ef2dd6c9d6cfa2a055fbab8d77,Prod,40056.51,40,40,6,6,1.40612,1316.14,52645.6
65257714d13ff35e9c99d0dd9ae3455845c27e73,0651380150818,2022-03-31,1990-08-19,Null,M,Null,Oliveira de Minas,Rio Grande do Sul,XXXXX094,XXXXXXXXXXXXX70 5914,Null,Null,Null,d2233c0ad03100b892b0ace91d2b539f9231939c,Refin,18296.3,40,40,4,4,2.68946,752.3,30092.0
4c105d3f0933d8bf2eb57dac6e70e829a1de9d82,0553712191349,2021-09-26,1979-03-17,44,M,Santa Rosa,Silveira do Amparo,Pará,XXXXX731,Null,Null,XXXXa31@sXXXXXXXXXXXX,Delegado,Null,Prod,19598.65,120,120,24,24,1.81645,402.4,48288.0
60dc38ae2d13a9214b99944a2579513af2a53e91,2184598570942,2020-01-09,1971-02-16,52,M,Ambrosina,Cavalcanti dos Dourados,Rio Grande do Norte,XXXXX968,Null,Null,"XXXXXXXXXisa@bXXXXXXXXXX, @yXXXXXXXXXXXX",Artista plástico,75b988eccb6931c469f8882d6b8000fda77269fd,Prod,43102.02,60,60,12,12,1.42653,1073.94,64436.4
71b3c7768b41e586db05bcbe33fad81574967a51,9186340335208,2019-01-11,1977-01-31,46,F,Vila União,Mendes,Null,XXXXX-141,Null,Null,XXXXXXXXXXilo@aXXXXXXXXXXXX,Esteticista,34dba38ca7fda92f88d53679e569ee0c3ba4d386,Prod,42921.99,40,40,6,6,2.18088,1619.24,64769.6
028de14c03960c79673278eca6382ad98cfa45bf,9807119195204,2022-11-27,1973-10-29,49,F,Laranjeiras,Null,Piauí,XXXXX493,XXXXXXXXXXXXX08-6185,XXXXXXXXXX546025,XXXXXXXXXher@tXXXXXXXXXXXX,Especialista em agronegócios,2b19a7bda0128114f4a2a750a48c6e318624c26f,Refin,7401.67,80,80,12,12,3.76378,293.88,23510.4
e9f4e4bf3db0b14d7d8e5ecb9b0c13202f814459,7601685944523,2022-07-13,1974-02-06,Null,M,Apolonia,Null,Distrito Federal,Null,Null,Null,XXXi61@aXXXXXXXXXXXX,Null,6a255b61a2d6c277cbd4c106ef8f08f4bde5c3ea,Prod,17157.02,100,100,90,90,3.93962,690.41,69041.0
49bafa17ce456e88ef7a1bcacdd9a1e36defd44f,6829808000425,2019-10-08,1990-03-25,32,F,Null,Porto do Amparo,Piauí,Null,Null,XXXXXXXXXX425,Null,Berçarista,311be4930a4e30b9d84035d701001e959ef749e4,Prod,19071.85,40,40,4,4,1.18167,601.08,24043.201
d3795e34d63e440939263dcaf1f923fcbcdf3bf5,8408857233909,2021-02-08,1970-05-10,52,F,Vila Piratininga Venda Nova,Araújo,Pernambuco,Null,XXXXXXXXXXXXX-5542,XXXXXXXXXX650021,"XXXXXira@bXXXXXXXXXX, @yXXXXXXXXXXXX",Técnico em tratamento de água,5953163e699cc4cceb293e7fae6d6b2f57fd1ed3,Refin,15622.15,40,40,4,4,0.44373,427.1,17084.0
ec291fc0611c45b7cd41fa5b2f3daa3f34f915e6,8491919146507,2021-07-12,2001-09-01,Null,M,Zilah Sposito,Mendes,Distrito Federal,Null,Null,Null,XXXXXoso@pXXXXXXXXXXXX,Caldeireiro,1e9fd396966c4394d42dcb3e4a0b0e16d3c9318e,Prod,44889.42,60,60,6,6,1.16699,1044.59,62675.4
a0a82dfd371ef62f0083650ca427e4ce17ce6be7,1942343648954,2019-10-13,1999-10-17,23,M,Vila Maria,Null,Null,XXXXX-310,XXXXXXXXXXXXX16 9048,XXXXXXXXXX3135,XXXXXoso@sXXXXXXXXXXXX,Profissional de cinema,cb780f0b4621a198864a85f1b3fffbc5f8b96d9d,Prod,40661.1,60,60,3,3,1.73005,1094.55,65673.0
6253924abd3eef54e777852c5ec08dd1bd8c6047,2304777753274,2020-08-21,1984-05-03,38,F,Horto,Aragão das Flores,Null,XXXXX-134,Null,XXXXXXXXXX055419,XXXves@mXXXXXXXXXXXX,Null,a95bcb987428df52957df598fe71f6e3ed8a5a00,Port + Refin,30493.44,40,40,0,0,0.38368,823.79,32951.598
2f6b12e4b47f079d13552d64e838de220d9b5dc0,9654012766051,2022-12-22,1987-02-06,36,F,Unidas,da Cruz do Campo,Minas Gerais,Null,XXXXXXXXXXXXX-2718,XXXXXXXXXX19169,Null,Cobrador de pedágio,5856ed10ba2b452cfc60490905cfe14ed28b81ca,Port + Refin,9079.55,100,100,90,90,5.55118,506.3,50630.0
254b1d944b0b0a7ef1e1100468d7bdb462a0fd96,8098570140051,2022-07-27,1995-03-25,27,F,Alípio De Melo,Freitas,Acre,XXXXX-600,XXXXXXXXXXXXX76 4212,Null,XXXXXXXXXXXXany@aXXXXXXXXXXXX,Crítico,Null,Port + Refin,41590.37,60,60,3,3,5.1634,2257.57,135454.2
a5f2f2b940580b10651457dcf3d70fc7b3217c0b,3963000606382,2020-01-02,1978-03-30,Null,Null,Monte Azul,Carvalho de Minas,Paraná,XXXXX805,XXXXXXXXXXXXX7 4778,XXXXXXXXXX457144,Null,Farmacêutico,0c594e405472b1681c1bc1122be5a1ecfee057f3,Refin,19540.33,100,100,10,10,1.25437,344.01,34401.0
8a76b7e6060143abc05288fc1645af70d10cf48f,7908865377660,2019-08-09,1995-09-07,Null,F,Jonas Veiga,Caldeira da Mata,Rio Grande do Norte,Null,XXXXXXXXXXXXX74 8214,XXXXXXXXXX0659,Null,Engenheiro químico,aa2976be10d86e4e6653c7fb249f55be8072ca25,Refin,6334.27,100,100,20,20,2.73957,186.0,18600.0
179e6fdd92e9d813e92c7b1bcb0dbbdf78ba1a31,1849816186886,2020-03-08,1990-12-30,Null,Null,Null,Null,Alagoas,XXXXX-868,Null,XXXXXXXXXX860224,XXXXXXXXXXXXruz@aXXXXXXXXXXXX,Profissional de linguística,23ffdcef7f3476f46ca73e3c6a645b9dd6868f5b,Prod,41781.81,120,120,18,18,1.49652,751.72,90206.4
e5eaf06180e88a4cd52cd67e2217d893e868a971,6189796678762,2020-03-13,1973-05-05,49,F,Novo Glória,da Mota,Mato Grosso,XXXXX-443,Null,Null,XXima@pXXXXXXXXXXXX,Moldureiro,Null,Prod,18569.97,40,40,6,6,1.50691,621.52,24860.8
b659210eb921b17c430393832e842ef81219eb2d,3512336115930,2022-10-22,1992-10-24,Null,M,Vila Nova Gameleira 3ª Seção,Ferreira de Castro,Goiás,XXXXX683,XXXXXXXXXXXXX15-0123,XXXXXXXXXX34,XXXXXXXXXXXXXXXXnha@rXXXXXXXXXXXX,Lavador,c187f14ce3e469d3c66e5a0ca22ca808ac455d69,Prod,42373.24,40,40,4,4,4.55933,2322.23,92889.2
401d745f4083c0e8ecc08f00b8356a68db4d3832,6033183435738,2021-05-03,1975-01-26,48,M,Itatiaia,Cardoso,Null,XXXXX868,XXXXXXXXXXXXX78-8426,XXXXXXXXXX81,XXXXXXXXXmin@pXXXXXXXXXXXX,General,bedd758187724857a3f46d765a996b68a5a281a5,Refin,3252.04,40,40,6,6,0.88078,96.82,3872.8
8ac791b3868300a80139f2296823dbfd1d066e5d,6075058905229,2019-09-26,1990-10-01,32,M,Acaba Mundo,das Neves,Espírito Santo,XXXXX-931,Null,Null,Null,Técnico de gesso,Null,Prod,36388.22,100,100,70,70,1.72371,765.89,76589.0
ec69379fbcbbb5f0540d0cdd82df7139581bcb3e,1632456603390,2020-10-30,1993-07-26,29,F,Null,da Conceição,Acre,Null,Null,Null,XXXXXXXXXXXXXXXara@rXXXXXXXXXXXX,Timoneiro,01e62c90dfbd732b004813274c94da2dfa972e8f,Prod,34703.64,120,120,12,12,0.93534,482.46,57895.2
afc750aa48671a2f7464f11356fee2f56d3bc8c4,4673061128134,2022-06-12,1972-04-27,50,M,Vila Madre Gertrudes 2ª Seção,da Costa,Rio Grande do Norte,Null,XXXXXXXXXXXXX8630,XXXXXXXXXX506938530,"XXias@bXXXXXXXXXX, @yXXXXXXXXXXXX",Brigadeiro,21606bf51fd2c7a38b72911fd8fbf920e0f1310d,Prod,20228.12,80,80,12,12,3.75804,802.11,64168.797
ca984374de056de436156645c60b15fec1d47e7a,4139053981892,2022-05-02,1982-05-30,40,M,Vila Havaí,Ramos,Rio Grande do Sul,XXXXX987,XXXXXXXXXXXXX0-1420,Null,XXXXXXXXXXXXXXXuel@mXXXXXXXXXXXX,Fisiculturista,04ba41b5b3c64d5b6d1adbf88c5f4531eb096e8c,Prod,46041.4,40,40,22,22,3.96144,2312.84,92513.6
2a9e19ad866a31f98faeec4905f53f01d62d3c85,9390912687521,2019-03-02,1982-06-11,40,M,Gameleira,Santos da Serra,Paraná,XXXXX912,XXXXXXXXXXXXX35 3920,XXXXXXXXXX321708,XXXXXXsus@gXXXXXXXX,Engenheiro de petróleo,Null,Refin,9499.12,40,40,8,8,1.20791,300.85,12034.0
d591fb25500dc2c020eff216cc0ae6623a0c1d66,5693372588051,2021-09-26,1977-09-17,45,F,Teixeira Dias,Duarte Verde,Pará,Null,XXXXXXXXXXXXX7037,Null,XXXXXXXXXXXXXXXXXhia@tXXXXXXXXXXXX,Tecnólogo em silvicultura,a40bc07d85de9fe3f89006b732f8e7e31c162692,Prod,35895.31,40,40,6,6,1.97412,1306.23,52249.2
000c6067c4dd520edbb54c7cdc9eac485b78c738,5219941735918,2019-05-01,1978-03-20,45,Null,Santana Do Cafezal,Null,Minas Gerais,XXXXX-319,Null,XXXXXXXXXX96936,XXXXXtas@gXXXXXXXX,Flanelinha,Null,Refin,18447.23,40,40,8,8,1.51216,618.01,24720.4
ebe4d2c27fdbdf0a7d82e3ef0a319005c7cde1b2,2995749061277,2020-08-22,1979-04-17,43,F,Null,Null,Roraima,XXXXX-104,Null,XXXXXXXXXX013095,XXXXXXXXXXnzo@tXXXXXXXXXXXX,Psicólogo,e5ab5e36fa95343a53324ecc8f78a933adf1e96e,Refin,7532.06,40,40,8,8,0.73749,218.13,8725.2
4f8c810f7a696a6b066b3e9e55f9eef6d9560992,8784828778519,2019-05-17,1972-07-31,50,M,São Francisco,Araújo,Alagoas,XXXXX-152,XXXXXXXXXXXXX85 1240,XXXXXXXXXX40034,XXXXXXXXebe@oXXXXXXXXXXX,Orientador educacional,b9dfe5c2c9d368e40f7eb092e69db628e27e0b55,Refin,9168.22,40,40,36,36,1.56583,310.16,12406.4
4ef2109f5faef2b3e0b792f2a57ad4d454aa0d17,8258115055831,2021-02-17,1985-02-21,38,M,Null,Farias,Minas Gerais,XXXXX-446,XXXXXXXXXXXXX5 0815,XXXXXXXXXX94,XXXXXXa63@rXXXXXXXXXXXX,Meredeira,d646f9a8de328958f01e8b8749f38e059870b593,Prod,17602.88,60,60,9,9,0.46606,336.99,20219.398
5452f5669347013a7181c8bbd0d52792292fbcc3,0650223409304,2022-09-16,1986-08-03,36,M,Ernesto Nascimento,Null,Pernambuco,XXXXX042,XXXXXXXXXXXXX61-6823,XXXXXXXXXX908001,Null,Investigador particular,2ae94d3b97c6cf69b659423d1b5c6a5e0314fdf9,Prod,37113.04,40,40,6,6,2.74215,1539.36,61574.4
63dde0238ab95e2a06c42fd2bb099a1b64fa52a6,9793953271290,2022-05-08,1970-06-21,52,F,Alto Das Antenas,da Rocha de Souza,Acre,Null,XXXXXXXXXXXXX 1890,Null,XXXXXXo94@tXXXXXXXXXXXX,Profissional de relacionamento com investidores RI,af4b3258831fd1b3b320947f203c7874d6f435d4,Prod,47745.29,40,40,4,4,4.41319,2562.56,102502.41
a69540b39476e0a051669f7c2a7ee617469ef073,9058028243818,2020-08-22,1998-06-27,24,M,Campo Alegre,Null,Roraima,Null,Null,XXXXXXXXXX979659,XXXXaes@mXXXXXXXXXXXX,Bartender,Null,Prod,47913.27,120,120,24,24,0.94863,670.45,80454.0
7e8c12e33fc275057eddd718f9e966cd91544a37,0663387317521,2021-03-15,1992-07-08,30,M,Santana Do Cafezal,Null,Amapá,XXXXX-111,Null,XXXXXXXXXX685644,XXXXXl22@mXXXXXXXXXXXX,Agente de defesa sanitária,Null,Prod,40039.39,60,60,15,15,0.65251,808.6,48516.0
878c0c48e3d95473d26e307360fbe3a46cda59fc,1199210787760,2020-10-19,1970-10-19,52,M,Ipe,Null,Rio Grande do Norte,XXXXX356,Null,XXXXXXXXXX45381,XXXsus@mXXXXXXXXXXXX,Ferramenteiro,e4a295fcaab3cb39d7dfb7fe461853d28d5f4c52,Refin,18515.7,100,100,10,10,0.68828,256.74,25674.0
